,id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
90,14001117,JJ455703,2025-10-17T21:30:00.000,002XX E GRAND AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,False,False,1834,18,2,8,04B,1178222.0,1903964.0,2025,2025-10-25T15:43:27.000,41.891791478,-87.620917415,"
,  
(41.891791478, -87.620917415)"
91,14001599,JJ456337,2025-10-17T21:30:00.000,026XX W ADDISON ST,0460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1921,19,47,5,08B,1158335.0,1923822.0,2025,2025-10-25T15:43:27.000,41.946713207,-87.693409087,"
,  
(41.946713207, -87.693409087)"
92,14001259,JJ455733,2025-10-17T21:30:00.000,014XX W 80TH ST,031B,ROBBERY,ARMED - OTHER FIREARM,SIDEWALK,False,False,612,6,17,71,03,1167921.0,1851692.0,2025,2025-10-25T15:43:27.000,41.74858012,-87.660251906,"
,  
(41.74858012, -87.660251906)"
93,14003198,JJ457326,2025-10-17T21:30:00.000,046XX N CLARENDON AVE,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1914,19,46,3,06,1170072.0,1931210.0,2025,2025-10-25T15:43:27.000,41.966737567,-87.650051042,"
,  
(41.966737567, -87.650051042)"
94,14001156,JJ455728,2025-10-17T21:28:00.000,098XX S HALSTED ST,1360,CRIMINAL TRESPASS,TO VEHICLE,GAS STATION,True,False,2223,22,21,73,26,1172709.0,1839741.0,2025,2025-10-25T15:43:27.000,41.715680818,-87.643058205,"
,  
(41.715680818, -87.643058205)"
95,14001086,JJ455687,2025-10-17T21:25:00.000,018XX W LAWRENCE AVE,0560,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2032,20,47,4,08A,1163251.0,1931912.0,2025,2025-10-25T15:43:27.000,41.968810413,-87.675110943,"
,  
(41.968810413, -87.675110943)"
96,14001134,JJ455709,2025-10-17T21:20:00.000,006XX S CALIFORNIA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1135,11,28,27,07,1157804.0,1897128.0,2025,2025-10-25T15:43:27.000,41.873473566,-87.696089857,"
,  
(41.873473566, -87.696089857)"
97,14001723,JJ455690,2025-10-17T21:16:00.000,080XX S PARNELL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,621,6,6,44,14,1174028.0,1851568.0,2025,2025-10-25T15:43:27.000,41.748106575,-87.637877407,"
,  
(41.748106575, -87.637877407)"
98,14001541,JJ456260,2025-10-17T21:15:00.000,036XX N WESTERN AVE,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,False,False,1921,19,47,5,26,1159726.0,1924173.0,2025,2025-10-25T15:43:27.000,41.947647761,-87.688286471,"
,  
(41.947647761, -87.688286471)"
99,14001215,JJ455791,2025-10-17T21:15:00.000,097XX S GREEN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2223,22,21,73,14,1172366.0,1840152.0,2025,2025-10-25T15:43:27.000,41.716816201,-87.644302389,"
,  
(41.716816201, -87.644302389)"
100,14002800,JJ457087,2025-10-17T21:12:00.000,049XX S KEDZIE AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,821,8,14,63,06,1155878.0,1871677.0,2025,2025-10-25T15:43:27.000,41.803671998,-87.703846021,"
,  
(41.803671998, -87.703846021)"
101,14001088,JJ455682,2025-10-17T21:11:00.000,079XX S WESTERN AVE,0560,ASSAULT,SIMPLE,RESTAURANT,False,False,835,8,18,70,08A,1161754.0,1852117.0,2025,2025-10-25T15:43:27.000,41.749876545,-87.682838316,"
,  
(41.749876545, -87.682838316)"
102,14001076,JJ455697,2025-10-17T21:05:00.000,061XX S NORMAL BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,711,7,20,68,14,1174010.0,1864363.0,2025,2025-10-25T15:43:27.000,41.783217965,-87.637564113,"
,  
(41.783217965, -87.637564113)"
103,14001396,JJ455686,2025-10-17T21:04:00.000,033XX N ASHLAND AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1922,19,32,6,06,1165066.0,1922064.0,2025,2025-10-25T15:43:27.000,41.941748603,-87.668718084,"
,  
(41.941748603, -87.668718084)"
104,14001097,JJ455670,2025-10-17T21:03:00.000,014XX W 16TH ST,1570,SEX OFFENSE,PUBLIC INDECENCY,ALLEY,True,False,1233,12,25,31,17,1167085.0,1892170.0,2025,2025-10-25T15:43:27.000,41.859674268,-87.662157048,"
,  
(41.859674268, -87.662157048)"
105,14001091,JJ455707,2025-10-17T21:03:00.000,011XX W 94TH ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,SIDEWALK,False,False,2222,22,21,73,15,1170414.0,1842457.0,2025,2025-10-25T15:43:27.000,41.723184108,-87.651384808,"
,  
(41.723184108, -87.651384808)"
106,14001197,JJ455868,2025-10-17T21:00:00.000,004XX N MORGAN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1214,12,27,24,07,1169701.0,1902952.0,2025,2025-10-25T15:43:27.000,41.889204359,-87.652240467,"
,  
(41.889204359, -87.652240467)"
107,14001547,JJ456269,2025-10-17T21:00:00.000,016XX E 67TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,332,3,5,43,14,1188453.0,1860888.0,2025,2025-10-25T15:43:27.000,41.773349383,-87.584722889,"
,  
(41.773349383, -87.584722889)"
108,14001398,JJ456053,2025-10-17T21:00:00.000,101XX S WALDEN PKWY,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,2213,22,19,72,06,1165711.0,1837455.0,2025,2025-10-25T15:43:27.000,41.709558767,-87.668752944,"
,  
(41.709558767, -87.668752944)"
109,14001778,JJ456398,2025-10-17T21:00:00.000,054XX S ELLIS AVE,0810,THEFT,OVER $500,RESIDENCE,False,False,233,2,5,41,06,1183867.0,1869610.0,2025,2025-10-25T15:43:27.000,41.797391622,-87.601261653,"
,  
(41.797391622, -87.601261653)"
110,14001378,JJ456082,2025-10-17T21:00:00.000,045XX N ALBANY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE - GARAGE,False,False,1724,17,33,14,14,1154897.0,1929997.0,2025,2025-10-25T15:43:27.000,41.963727547,-87.705880011,"
,  
(41.963727547, -87.705880011)"
111,14001477,JJ456220,2025-10-17T21:00:00.000,052XX N LONG AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,1623,16,45,11,06,1139298.0,1934391.0,2025,2025-10-25T15:43:27.000,41.976084192,-87.763125693,"
,  
(41.976084192, -87.763125693)"
112,14003404,JJ458574,2025-10-17T21:00:00.000,078XX S BISHOP ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,612,6,17,71,14,1167918.0,1852799.0,2025,2025-10-25T15:43:27.000,41.751617946,-87.660231166,"
,  
(41.751617946, -87.660231166)"
113,14001100,JJ455678,2025-10-17T21:00:00.000,001XX W 63RD ST,031A,ROBBERY,ARMED - HANDGUN,GAS STATION,False,False,311,3,20,68,03,1176275.0,1863208.0,2025,2025-10-25T15:43:27.000,41.77999793,-87.629294594,"
,  
(41.77999793, -87.629294594)"
114,14001125,JJ455672,2025-10-17T20:58:00.000,036XX N BROADWAY,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1925,19,46,6,06,1170674.0,1924606.0,2025,2025-10-25T15:43:27.000,41.948602785,-87.648031778,"
,  
(41.948602785, -87.648031778)"
115,14001152,JJ455661,2025-10-17T20:55:00.000,001XX S DEARBORN ST,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,True,False,112,1,34,32,08A,1175959.0,1899607.0,2025,2025-10-25T15:43:27.000,41.879886887,-87.629359567,"
,  
(41.879886887, -87.629359567)"
116,14001089,JJ455681,2025-10-17T20:52:00.000,021XX N LAWNDALE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2525,25,35,22,08B,1151357.0,1914158.0,2025,2025-10-25T15:43:27.000,41.920334491,-87.719312679,"
,  
(41.920334491, -87.719312679)"
117,14001095,JJ455689,2025-10-17T20:50:00.000,062XX S KNOX AVE,0560,ASSAULT,SIMPLE,APARTMENT,True,True,813,8,13,64,08A,1146449.0,1862749.0,2025,2025-10-25T15:43:27.000,41.779356431,-87.73865381,"
,  
(41.779356431, -87.73865381)"
118,14001084,JJ455663,2025-10-17T20:48:00.000,013XX W LAKE ST,1536,PUBLIC INDECENCY,LICENSED PREMISE,STREET,True,False,1215,12,27,28,17,1167120.0,1901555.0,2025,2025-10-25T15:43:27.000,41.885426714,-87.661759042,"
,  
(41.885426714, -87.661759042)"
119,14003995,JJ458613,2025-10-17T20:45:00.000,0000X S HALSTED ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1232,12,34,28,06,1171057.0,1900105.0,2025,2025-10-25T15:43:27.000,41.88136236,-87.647344302,"
,  
(41.88136236, -87.647344302)"
120,14001143,JJ455754,2025-10-17T20:44:00.000,043XX W FORD CITY DR,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,833,8,18,65,08A,1148765.0,1853235.0,2025,2025-10-25T15:43:27.000,41.753204151,-87.73040747,"
,  
(41.753204151, -87.73040747)"
121,14001185,JJ455653,2025-10-17T20:44:00.000,015XX N MILWAUKEE AVE,0461,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, SERIOUS INJURY",STREET,False,False,1424,14,1,24,04B,1162949.0,1910466.0,2025,2025-10-25T15:43:27.000,41.909967734,-87.676825297,"
,  
(41.909967734, -87.676825297)"
122,14002007,JJ455964,2025-10-17T20:44:00.000,0000X W 36TH ST,0890,THEFT,FROM BUILDING,APARTMENT,False,False,213,2,3,35,06,1176411.0,1881123.0,2025,2025-10-25T15:43:27.000,41.829155317,-87.628257211,"
,  
(41.829155317, -87.628257211)"
123,14001099,JJ455658,2025-10-17T20:40:00.000,040XX W MADISON ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,False,False,1115,11,28,26,04B,1149474.0,1899706.0,2025,2025-10-25T15:43:27.000,41.880713521,-87.726606764,"
,  
(41.880713521, -87.726606764)"
124,14001078,JJ455656,2025-10-17T20:37:00.000,028XX W 25TH PL,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,1033,10,24,30,04A,1157805.0,1886954.0,2025,2025-10-25T15:43:27.000,41.845555015,-87.696363311,"
,  
(41.845555015, -87.696363311)"
125,14001124,JJ455665,2025-10-17T20:31:00.000,024XX N CLARK ST,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,SIDEWALK,False,False,1935,19,43,7,04B,1172742.0,1916345.0,2025,2025-10-25T15:43:27.000,41.925888667,-87.640675614,"
,  
(41.925888667, -87.640675614)"
126,14001480,JJ456198,2025-10-17T20:30:00.000,005XX N ASHLAND AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1215,12,1,24,06,1165629.0,1903904.0,2025,2025-10-25T15:43:27.000,41.891904437,-87.667167286,"
,  
(41.891904437, -87.667167286)"
127,14001239,JJ455745,2025-10-17T20:30:00.000,079XX S DAMEN AVE,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,False,False,611,6,18,71,26,1164404.0,1852172.0,2025,2025-10-25T15:43:27.000,41.749972085,-87.673125989,"
,  
(41.749972085, -87.673125989)"
128,14001520,JJ456212,2025-10-17T20:30:00.000,133XX S BRANDON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,SIDEWALK,False,False,433,4,10,55,14,1199440.0,1817013.0,2025,2025-10-25T15:43:27.000,41.65268312,-87.545918832,"
,  
(41.65268312, -87.545918832)"
129,14001070,JJ455659,2025-10-17T20:30:00.000,068XX S KARLOV AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,833,8,23,65,08B,1150216.0,1858864.0,2025,2025-10-25T15:43:27.000,41.768623046,-87.724944141,"
,  
(41.768623046, -87.724944141)"
130,14004995,JJ460031,2025-10-17T20:30:00.000,008XX W RANDOLPH ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,1224,12,27,28,06,1170896.0,1901170.0,2025,2025-10-25T15:43:27.000,41.884288322,-87.647904248,"
,  
(41.884288322, -87.647904248)"
131,14001138,JJ455640,2025-10-17T20:26:00.000,108XX S AVENUE M,041A,BATTERY,AGGRAVATED - HANDGUN,RESIDENCE,False,False,432,4,10,52,04B,1201533.0,1833680.0,2025,2025-10-25T15:43:27.000,41.698366299,-87.537697823,"
,  
(41.698366299, -87.537697823)"
132,14001077,JJ455651,2025-10-17T20:18:00.000,047XX S WOLCOTT AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,931,9,15,61,15,1164484.0,1873279.0,2025,2025-10-25T15:43:27.000,41.807890782,-87.672238214,"
,  
(41.807890782, -87.672238214)"
133,14006831,JJ459313,2025-10-17T20:15:00.000,015XX W HUBBARD ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,1215,12,27,24,06,1165933.0,1903175.0,2025,2025-10-25T15:43:27.000,41.889897525,-87.666071652,"
,  
(41.889897525, -87.666071652)"
134,14000943,JJ455642,2025-10-17T20:15:00.000,014XX W 14TH ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1233,12,28,28,08B,1167120.0,1893514.0,2025,2025-10-25T15:43:27.000,41.863361569,-87.661989996,"
,  
(41.863361569, -87.661989996)"
135,14001096,JJ455647,2025-10-17T20:14:00.000,016XX N ORCHARD ST,0560,ASSAULT,SIMPLE,APARTMENT,False,False,1813,18,27,7,08A,1171377.0,1910935.0,2025,2025-10-25T15:43:27.000,41.911073507,-87.645850633,"
,  
(41.911073507, -87.645850633)"
136,14001107,JJ455641,2025-10-17T20:12:00.000,011XX W THORNDALE AVE,0460,BATTERY,SIMPLE,CTA PLATFORM,False,False,2433,24,48,77,08B,1167594.0,1939683.0,2025,2025-10-25T15:43:27.000,41.990041584,-87.65891695,"
,  
(41.990041584, -87.65891695)"
137,14001052,JJ455652,2025-10-17T20:09:00.000,011XX N LAVERGNE AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,NURSING / RETIREMENT HOME,False,False,1531,15,37,25,04B,1142821.0,1907169.0,2025,2025-10-25T15:43:27.000,41.901319345,-87.750850275,"
,  
(41.901319345, -87.750850275)"
138,14001112,JJ455622,2025-10-17T20:01:00.000,039XX W MADISON ST,041A,BATTERY,AGGRAVATED - HANDGUN,RESTAURANT,False,False,1122,11,28,26,04B,1150189.0,1899724.0,2025,2025-10-25T15:43:27.000,41.880749014,-87.723980853,"
,  
(41.880749014, -87.723980853)"
139,14003230,JJ458193,2025-10-17T20:00:00.000,032XX W BELDEN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1413,14,35,22,14,1153978.0,1915098.0,2025,2025-10-25T15:43:27.000,41.922862028,-87.709657462,"
,  
(41.922862028, -87.709657462)"
140,14001724,JJ456507,2025-10-17T20:00:00.000,011XX N KARLOV AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1111,11,37,23,07,1148842.0,1907292.0,2025,2025-10-25T15:43:27.000,41.901542557,-87.728731159,"
,  
(41.901542557, -87.728731159)"
141,14002014,JJ456126,2025-10-17T20:00:00.000,022XX W IOWA ST,0890,THEFT,FROM BUILDING,RESIDENCE - GARAGE,False,False,1212,12,36,24,06,1161381.0,1905960.0,2025,2025-10-25T15:43:27.000,41.897635711,-87.682711035,"
,  
(41.897635711, -87.682711035)"
142,14001376,JJ456054,2025-10-17T20:00:00.000,004XX S GREEN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1232,12,34,28,07,1170795.0,1898302.0,2025,2025-10-25T15:43:27.000,41.876420544,-87.648359186,"
,  
(41.876420544, -87.648359186)"
143,14003395,JJ458524,2025-10-17T20:00:00.000,028XX W ARMITAGE AVE,0810,THEFT,OVER $500,RESTAURANT,False,False,1414,14,1,22,06,1157077.0,1913159.0,2025,2025-10-25T15:43:27.000,41.917478848,-87.698323423,"
,  
(41.917478848, -87.698323423)"
144,14001419,JJ456145,2025-10-17T20:00:00.000,035XX W MC LEAN AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,1413,14,26,22,06,1152348.0,1913392.0,2025,2025-10-25T15:43:27.000,41.918212991,-87.715691806,"
,  
(41.918212991, -87.715691806)"
145,14005293,JJ460779,2025-10-17T20:00:00.000,007XX S KILBOURN AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,1131,11,24,26,06,1146447.0,1896183.0,2025,2025-10-25T15:43:27.000,41.871104173,-87.737811519,"
,  
(41.871104173, -87.737811519)"
146,14001905,JJ456587,2025-10-17T20:00:00.000,049XX N KARLOV AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1712,17,39,14,07,1148165.0,1932521.0,2025,2025-10-25T15:43:27.000,41.970786193,-87.730566318,"
,  
(41.970786193, -87.730566318)"
147,14001247,JJ455843,2025-10-17T20:00:00.000,0000X N PULASKI RD,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,1122,11,28,26,04B,1149726.0,1899823.0,2025,2025-10-25T15:43:27.000,41.881029689,-87.725678391,"
,  
(41.881029689, -87.725678391)"
148,14001160,JJ455734,2025-10-17T20:00:00.000,016XX W 85TH ST,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,True,False,614,6,18,71,07,1166710.0,1848341.0,2025,2025-10-25T15:43:27.000,41.739410404,-87.664784849,"
,  
(41.739410404, -87.664784849)"
149,14002351,JJ457219,2025-10-17T20:00:00.000,022XX N MAJOR AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,2515,25,36,19,06,1138017.0,1914408.0,2025,2025-10-25T15:43:27.000,41.921272161,-87.768320937,"
,  
(41.921272161, -87.768320937)"
150,14001863,JJ456659,2025-10-17T20:00:00.000,063XX S KENWOOD AVE,0810,THEFT,OVER $500,RESIDENCE - GARAGE,False,False,314,3,20,42,06,1186161.0,1863154.0,2025,2025-10-25T15:43:27.000,41.779621922,-87.593053201,"
,  
(41.779621922, -87.593053201)"
151,14004915,JJ460394,2025-10-17T20:00:00.000,095XX S CALUMET AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,False,False,511,5,9,49,05,1180261.0,1841818.0,2025,2025-10-25T15:43:27.000,41.721210894,-87.615335853,"
,  
(41.721210894, -87.615335853)"
152,14001103,JJ455637,2025-10-17T20:00:00.000,084XX W GREGORY ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,True,1614,16,41,76,26,1119003.0,1935764.0,2025,2025-10-25T15:43:27.000,41.980198303,-87.837730879,"
,  
(41.980198303, -87.837730879)"
153,14001344,JJ455984,2025-10-17T20:00:00.000,023XX N NEVA AVE,0810,THEFT,OVER $500,STREET,False,False,2512,25,29,25,06,1128210.0,1914577.0,2025,2025-10-25T15:43:27.000,41.921907576,-87.804351111,"
,  
(41.921907576, -87.804351111)"
154,14004742,JJ460095,2025-10-17T20:00:00.000,012XX W 16TH ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,1233,12,25,28,06,1168214.0,1892203.0,2025,2025-10-25T15:43:27.000,41.859740529,-87.658011881,"
,  
(41.859740529, -87.658011881)"
155,14001094,JJ455630,2025-10-17T19:58:00.000,041XX S CALIFORNIA AVE,0460,BATTERY,SIMPLE,PARK PROPERTY,False,False,921,9,12,58,08B,1158369.0,1877502.0,2025,2025-10-25T15:43:27.000,41.819606117,-87.694551423,"
,  
(41.819606117, -87.694551423)"
156,14001055,JJ455618,2025-10-17T19:57:00.000,022XX W MARQUETTE RD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,832,8,16,66,14,1162443.0,1860183.0,2025,2025-10-25T15:43:27.000,41.771996491,-87.680089055,"
,  
(41.771996491, -87.680089055)"
157,14001049,JJ455626,2025-10-17T19:55:00.000,006XX W HUBBARD ST,0560,ASSAULT,SIMPLE,BAR OR TAVERN,False,False,1214,12,27,24,08A,1171727.0,1903303.0,2025,2025-10-25T15:43:27.000,41.890123156,-87.644789891,"
,  
(41.890123156, -87.644789891)"
158,14001041,JJ455629,2025-10-17T19:55:00.000,021XX W PETERSON AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,2413,24,40,2,06,1160994.0,1939841.0,2025,2025-10-25T15:43:27.000,41.990615196,-87.683188577,"
,  
(41.990615196, -87.683188577)"
159,14001691,JJ456426,2025-10-17T19:50:00.000,057XX S EMERALD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - PORCH / HALLWAY,False,False,711,7,16,68,14,1172285.0,1866709.0,2025,2025-10-25T15:43:27.000,41.78969378,-87.643819534,"
,  
(41.78969378, -87.643819534)"
160,14000959,JJ455615,2025-10-17T19:50:00.000,0000X W TERMINAL ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,True,False,1653,16,41,76,26,1101811.0,1934419.0,2025,2025-10-25T15:43:27.000,41.976762981,-87.900983721,"
,  
(41.976762981, -87.900983721)"
161,14001346,JJ455991,2025-10-17T19:50:00.000,019XX N HALSTED ST,0820,THEFT,$500 AND UNDER,RESTAURANT,False,False,1813,18,43,7,06,1170649.0,1913144.0,2025,2025-10-25T15:43:27.000,41.917151101,-87.648460233,"
,  
(41.917151101, -87.648460233)"
162,14000940,JJ455627,2025-10-17T19:48:00.000,009XX W 115TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,RESIDENCE,False,False,2234,22,21,75,15,1172038.0,1828568.0,2025,2025-10-25T15:43:27.000,41.685035122,-87.645842381,"
,  
(41.685035122, -87.645842381)"
163,14001047,JJ455625,2025-10-17T19:45:00.000,027XX N MENARD AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,VEHICLE NON-COMMERCIAL,False,True,2514,25,30,19,26,1137251.0,1917539.0,2025,2025-10-25T15:43:27.000,41.929877789,-87.771060014,"
,  
(41.929877789, -87.771060014)"
164,14001042,JJ455605,2025-10-17T19:40:00.000,044XX W 26TH ST,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,False,False,1013,10,22,30,04A,1147250.0,1886349.0,2025,2025-10-25T15:43:27.000,41.844103106,-87.735114933,"
,  
(41.844103106, -87.735114933)"
165,14001383,JJ455592,2025-10-17T19:40:00.000,016XX W MADISON ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,1224,12,27,28,26,1165476.0,1900090.0,2025,2025-10-25T15:43:27.000,41.881441785,-87.667837814,"
,  
(41.881441785, -87.667837814)"
166,14001073,JJ455609,2025-10-17T19:40:00.000,022XX E 68TH ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,True,331,3,5,43,26,1192201.0,1860314.0,2025,2025-10-25T15:43:27.000,41.771683937,-87.571002493,"
,  
(41.771683937, -87.571002493)"
167,14001102,JJ455648,2025-10-17T19:40:00.000,085XX W ARGYLE ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,1614,16,41,76,08A,1118784.0,1932118.0,2025,2025-10-25T15:43:27.000,41.970196724,-87.838613738,"
,  
(41.970196724, -87.838613738)"
168,14001119,JJ455633,2025-10-17T19:38:00.000,0000X W ERIE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,False,1832,18,42,8,15,1175671.0,1904764.0,2025,2025-10-25T15:43:27.000,41.894044459,-87.63026191,"
,  
(41.894044459, -87.63026191)"
169,14001225,JJ455701,2025-10-17T19:32:00.000,055XX S DAMEN AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,STREET,True,True,715,7,16,67,20,1163972.0,1867880.0,2025,2025-10-25T15:43:27.000,41.793086059,-87.674267933,"
,  
(41.793086059, -87.674267933)"
170,14001998,JJ456009,2025-10-17T19:32:00.000,0000X E GRAND AVE,0870,THEFT,POCKET-PICKING,DEPARTMENT STORE,False,False,1834,18,42,8,06,1176796.0,1903917.0,2025,2025-10-25T15:43:27.000,41.891694878,-87.626155832,"
,  
(41.891694878, -87.626155832)"
171,14001575,JJ456274,2025-10-17T19:30:00.000,017XX W MONROE ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1224,12,27,28,07,1164666.0,1899595.0,2025,2025-10-25T15:43:27.000,41.880100662,-87.670826123,"
,  
(41.880100662, -87.670826123)"
172,14000922,JJ455593,2025-10-17T19:30:00.000,029XX N WISNER AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1412,14,35,21,06,1152815.0,1919130.0,2025,2025-10-25T15:43:27.000,41.933949298,-87.713823693,"
,  
(41.933949298, -87.713823693)"
173,14001105,JJ455643,2025-10-17T19:30:00.000,020XX W GRANVILLE AVE,0460,BATTERY,SIMPLE,STREET,False,False,2413,24,40,2,08B,1161621.0,1941169.0,2025,2025-10-25T15:43:27.000,41.994246188,-87.680845112,"
,  
(41.994246188, -87.680845112)"
174,14001062,JJ455614,2025-10-17T19:28:00.000,054XX W WELLINGTON AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,True,True,2514,25,31,19,04B,1139676.0,1919415.0,2025,2025-10-25T15:43:27.000,41.934981744,-87.762102717,"
,  
(41.934981744, -87.762102717)"
175,14000976,JJ455603,2025-10-17T19:23:00.000,035XX N BROADWAY,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,1925,19,46,6,06,1171140.0,1923600.0,2025,2025-10-25T15:43:27.000,41.945832048,-87.646348502,"
,  
(41.945832048, -87.646348502)"
176,14002679,JJ457715,2025-10-17T19:20:00.000,007XX W 58TH ST,0810,THEFT,OVER $500,APARTMENT,False,False,711,7,16,68,06,1172182.0,1866404.0,2025,2025-10-25T15:43:27.000,41.788859092,-87.644206167,"
,  
(41.788859092, -87.644206167)"
177,14001038,JJ455590,2025-10-17T19:20:00.000,025XX W WARREN BLVD,0560,ASSAULT,SIMPLE,APARTMENT,False,True,1222,12,27,28,08A,1159448.0,1900267.0,2025,2025-10-25T15:43:27.000,41.882053625,-87.689967507,"
,  
(41.882053625, -87.689967507)"
